"ensembl_gene_id","external_gene_name","exon_chrom_start","exon_chrom_end","rank","ensembl_transcript_id"
"ENSG00000181555","SETD2",47067070,47067118,13,"ENST00000409792"
"ENSG00000181555","SETD2",47062163,47062346,14,"ENST00000409792"
"ENSG00000181555","SETD2",47056821,47057490,15,"ENST00000409792"
"ENSG00000181555","SETD2",47046487,47046621,16,"ENST00000409792"
"ENSG00000181555","SETD2",47042561,47042700,17,"ENST00000409792"
"ENSG00000181555","SETD2",47037666,47037777,18,"ENST00000409792"
"ENSG00000181555","SETD2",47019760,47019840,19,"ENST00000409792"
"ENSG00000181555","SETD2",47017638,47017739,20,"ENST00000409792"
"ENSG00000181555","SETD2",47105997,47106120,6,"ENST00000409792"
"ENSG00000181555","SETD2",47103346,47103423,7,"ENST00000409792"
"ENSG00000181555","SETD2",47101458,47101555,8,"ENST00000409792"
"ENSG00000181555","SETD2",47163854,47164113,1,"ENST00000409792"
"ENSG00000181555","SETD2",47126648,47126663,2,"ENST00000409792"
"ENSG00000181555","SETD2",47120182,47124548,3,"ENST00000409792"
"ENSG00000181555","SETD2",47016436,47017254,21,"ENST00000409792"
"ENSG00000181555","SETD2",47062163,47062346,13,"ENST00000686773"
"ENSG00000181555","SETD2",47056821,47057490,14,"ENST00000686773"
"ENSG00000181555","SETD2",47046487,47046621,15,"ENST00000686773"
"ENSG00000181555","SETD2",47042561,47042700,16,"ENST00000686773"
"ENSG00000181555","SETD2",47037666,47037777,17,"ENST00000686773"
"ENSG00000181555","SETD2",47019760,47019840,18,"ENST00000686773"
"ENSG00000181555","SETD2",47017638,47017739,19,"ENST00000686773"
"ENSG00000181555","SETD2",47116623,47116754,2,"ENST00000686773"
"ENSG00000181555","SETD2",47113876,47114004,3,"ENST00000686773"
"ENSG00000181555","SETD2",47097955,47098081,7,"ENST00000686773"
"ENSG00000181555","SETD2",47088113,47088247,8,"ENST00000686773"
"ENSG00000181555","SETD2",47086195,47086314,9,"ENST00000686773"
"ENSG00000181555","SETD2",47083720,47084382,10,"ENST00000686773"
"ENSG00000181555","SETD2",47105997,47106120,4,"ENST00000686773"
"ENSG00000181555","SETD2",47103346,47103423,5,"ENST00000686773"
"ENSG00000181555","SETD2",47101458,47101555,6,"ENST00000686773"
"ENSG00000181555","SETD2",47067070,47067118,12,"ENST00000686773"
"ENSG00000181555","SETD2",47120182,47122515,1,"ENST00000686773"
"ENSG00000181555","SETD2",47080801,47081083,11,"ENST00000686773"
"ENSG00000181555","SETD2",47016443,47017254,20,"ENST00000686773"
"ENSG00000181555","SETD2",47062163,47062346,3,"ENST00000686792"
"ENSG00000181555","SETD2",47056821,47057490,4,"ENST00000686792"
"ENSG00000181555","SETD2",47046487,47046621,5,"ENST00000686792"
"ENSG00000181555","SETD2",47042561,47042700,6,"ENST00000686792"
"ENSG00000181555","SETD2",47037666,47037777,7,"ENST00000686792"
"ENSG00000181555","SETD2",47019760,47019840,8,"ENST00000686792"
"ENSG00000181555","SETD2",47017638,47017739,9,"ENST00000686792"
"ENSG00000181555","SETD2",47067070,47067118,2,"ENST00000686792"
"ENSG00000181555","SETD2",47079512,47079793,1,"ENST00000686792"
"ENSG00000181555","SETD2",47016445,47017254,10,"ENST00000686792"
"ENSG00000181555","SETD2",47062163,47062346,5,"ENST00000693738"
"ENSG00000181555","SETD2",47056821,47057490,6,"ENST00000693738"
"ENSG00000181555","SETD2",47046487,47046621,7,"ENST00000693738"
"ENSG00000181555","SETD2",47042561,47042700,8,"ENST00000693738"
"ENSG00000181555","SETD2",47037666,47037777,9,"ENST00000693738"
"ENSG00000181555","SETD2",47019760,47019840,10,"ENST00000693738"
"ENSG00000181555","SETD2",47017638,47017739,11,"ENST00000693738"
"ENSG00000181555","SETD2",47083720,47084382,2,"ENST00000693738"
"ENSG00000181555","SETD2",47016445,47017254,12,"ENST00000693738"
"ENSG00000181555","SETD2",47086195,47086698,1,"ENST00000693738"
"ENSG00000181555","SETD2",47080801,47081083,3,"ENST00000693738"
"ENSG00000181555","SETD2",47079512,47079611,4,"ENST00000693738"
"ENSG00000181555","SETD2",47062163,47062346,6,"ENST00000685237"
"ENSG00000181555","SETD2",47056821,47057490,7,"ENST00000685237"
"ENSG00000181555","SETD2",47046487,47046621,8,"ENST00000685237"
"ENSG00000181555","SETD2",47042561,47042700,9,"ENST00000685237"
"ENSG00000181555","SETD2",47037666,47037777,10,"ENST00000685237"
"ENSG00000181555","SETD2",47019760,47019840,11,"ENST00000685237"
"ENSG00000181555","SETD2",47017638,47017739,12,"ENST00000685237"
"ENSG00000181555","SETD2",47086195,47086314,2,"ENST00000685237"
"ENSG00000181555","SETD2",47083720,47084382,3,"ENST00000685237"
"ENSG00000181555","SETD2",47067070,47067118,5,"ENST00000685237"
"ENSG00000181555","SETD2",47016445,47017254,13,"ENST00000685237"
"ENSG00000181555","SETD2",47079512,47079611,4,"ENST00000685237"
"ENSG00000181555","SETD2",47097955,47099940,1,"ENST00000685237"
"ENSG00000181555","SETD2",47062163,47062346,11,"ENST00000692362"
"ENSG00000181555","SETD2",47056821,47057490,12,"ENST00000692362"
"ENSG00000181555","SETD2",47046487,47046621,13,"ENST00000692362"
"ENSG00000181555","SETD2",47042561,47042700,14,"ENST00000692362"
"ENSG00000181555","SETD2",47037666,47037777,16,"ENST00000692362"
"ENSG00000181555","SETD2",47019760,47019840,17,"ENST00000692362"
"ENSG00000181555","SETD2",47017638,47017739,18,"ENST00000692362"
"ENSG00000181555","SETD2",47101458,47101555,5,"ENST00000692362"
"ENSG00000181555","SETD2",47097955,47098081,6,"ENST00000692362"
"ENSG00000181555","SETD2",47088113,47088247,7,"ENST00000692362"
"ENSG00000181555","SETD2",47086195,47086314,8,"ENST00000692362"
"ENSG00000181555","SETD2",47083720,47084382,9,"ENST00000692362"
"ENSG00000181555","SETD2",47067070,47067118,10,"ENST00000692362"
"ENSG00000181555","SETD2",47113876,47114004,2,"ENST00000692362"
"ENSG00000181555","SETD2",47103346,47103423,4,"ENST00000692362"
"ENSG00000181555","SETD2",47016445,47017254,19,"ENST00000692362"
"ENSG00000181555","SETD2",47116623,47117013,1,"ENST00000692362"
"ENSG00000181555","SETD2",47105997,47106120,3,"ENST00000692362"
"ENSG00000181555","SETD2",47041360,47041483,15,"ENST00000692362"
"ENSG00000181555","SETD2",47120182,47121651,1,"ENST00000691902"
"ENSG00000181555","SETD2",47116623,47116754,2,"ENST00000691902"
"ENSG00000181555","SETD2",47113876,47114004,3,"ENST00000691902"
"ENSG00000181555","SETD2",47067070,47067118,5,"ENST00000691902"
"ENSG00000181555","SETD2",47062163,47062346,6,"ENST00000691902"
"ENSG00000181555","SETD2",47056821,47057490,7,"ENST00000691902"
"ENSG00000181555","SETD2",47046487,47046621,8,"ENST00000691902"
"ENSG00000181555","SETD2",47042561,47042700,9,"ENST00000691902"
"ENSG00000181555","SETD2",47037666,47037777,10,"ENST00000691902"
"ENSG00000181555","SETD2",47019760,47019840,11,"ENST00000691902"
"ENSG00000181555","SETD2",47017638,47017739,12,"ENST00000691902"
"ENSG00000181555","SETD2",47105997,47106120,4,"ENST00000691902"
"ENSG00000181555","SETD2",47016445,47017254,13,"ENST00000691902"
"ENSG00000181555","SETD2",47120182,47121651,1,"ENST00000690157"
"ENSG00000181555","SETD2",47116623,47116754,2,"ENST00000690157"
"ENSG00000181555","SETD2",47113876,47114004,3,"ENST00000690157"
"ENSG00000181555","SETD2",47097955,47098081,7,"ENST00000690157"
"ENSG00000181555","SETD2",47088113,47088247,8,"ENST00000690157"
"ENSG00000181555","SETD2",47086195,47086314,9,"ENST00000690157"
"ENSG00000181555","SETD2",47067070,47067118,10,"ENST00000690157"
"ENSG00000181555","SETD2",47062163,47062346,11,"ENST00000690157"
"ENSG00000181555","SETD2",47056821,47057490,12,"ENST00000690157"
"ENSG00000181555","SETD2",47046487,47046621,13,"ENST00000690157"
"ENSG00000181555","SETD2",47042561,47042700,14,"ENST00000690157"
"ENSG00000181555","SETD2",47037666,47037777,15,"ENST00000690157"
"ENSG00000181555","SETD2",47019760,47019840,16,"ENST00000690157"
"ENSG00000181555","SETD2",47017638,47017739,17,"ENST00000690157"
"ENSG00000181555","SETD2",47105997,47106120,4,"ENST00000690157"
"ENSG00000181555","SETD2",47103346,47103423,5,"ENST00000690157"
"ENSG00000181555","SETD2",47101458,47101555,6,"ENST00000690157"
"ENSG00000181555","SETD2",47016445,47017254,18,"ENST00000690157"
"ENSG00000181555","SETD2",47062163,47062346,14,"ENST00000693321"
"ENSG00000181555","SETD2",47056821,47057490,16,"ENST00000693321"
"ENSG00000181555","SETD2",47046487,47046621,17,"ENST00000693321"
"ENSG00000181555","SETD2",47042561,47042700,18,"ENST00000693321"
"ENSG00000181555","SETD2",47037666,47037777,19,"ENST00000693321"
"ENSG00000181555","SETD2",47019760,47019840,20,"ENST00000693321"
"ENSG00000181555","SETD2",47017638,47017739,21,"ENST00000693321"
"ENSG00000181555","SETD2",47116623,47116754,2,"ENST00000693321"
"ENSG00000181555","SETD2",47113876,47114004,3,"ENST00000693321"
"ENSG00000181555","SETD2",47097955,47098081,7,"ENST00000693321"
"ENSG00000181555","SETD2",47088113,47088247,8,"ENST00000693321"
"ENSG00000181555","SETD2",47086195,47086314,9,"ENST00000693321"
"ENSG00000181555","SETD2",47083720,47084382,10,"ENST00000693321"
"ENSG00000181555","SETD2",47105997,47106120,4,"ENST00000693321"
"ENSG00000181555","SETD2",47103346,47103423,5,"ENST00000693321"
"ENSG00000181555","SETD2",47101458,47101555,6,"ENST00000693321"
"ENSG00000181555","SETD2",47067070,47067118,13,"ENST00000693321"
"ENSG00000181555","SETD2",47120182,47122515,1,"ENST00000693321"
"ENSG00000181555","SETD2",47016445,47017254,22,"ENST00000693321"
"ENSG00000181555","SETD2",47079512,47079611,12,"ENST00000693321"
"ENSG00000181555","SETD2",47080899,47081083,11,"ENST00000693321"
"ENSG00000181555","SETD2",47061401,47061494,15,"ENST00000693321"
"ENSG00000181555","SETD2",47056821,47057490,13,"ENST00000688290"
"ENSG00000181555","SETD2",47046487,47046621,14,"ENST00000688290"
"ENSG00000181555","SETD2",47042561,47042700,15,"ENST00000688290"
"ENSG00000181555","SETD2",47037666,47037777,16,"ENST00000688290"
"ENSG00000181555","SETD2",47019760,47019840,17,"ENST00000688290"
"ENSG00000181555","SETD2",47017638,47017739,18,"ENST00000688290"
"ENSG00000181555","SETD2",47116623,47116754,2,"ENST00000688290"
"ENSG00000181555","SETD2",47113876,47114004,3,"ENST00000688290"
"ENSG00000181555","SETD2",47097955,47098081,7,"ENST00000688290"
"ENSG00000181555","SETD2",47088113,47088247,8,"ENST00000688290"
"ENSG00000181555","SETD2",47086195,47086314,9,"ENST00000688290"
"ENSG00000181555","SETD2",47083720,47084382,10,"ENST00000688290"
"ENSG00000181555","SETD2",47105997,47106120,4,"ENST00000688290"
"ENSG00000181555","SETD2",47103346,47103423,5,"ENST00000688290"
"ENSG00000181555","SETD2",47101458,47101555,6,"ENST00000688290"
"ENSG00000181555","SETD2",47067070,47067118,12,"ENST00000688290"
"ENSG00000181555","SETD2",47120182,47122515,1,"ENST00000688290"
"ENSG00000181555","SETD2",47016445,47017254,19,"ENST00000688290"
"ENSG00000181555","SETD2",47073005,47073147,11,"ENST00000688290"
"ENSG00000181555","SETD2",47062163,47062346,14,"ENST00000685505"
"ENSG00000181555","SETD2",47056821,47057490,15,"ENST00000685505"
"ENSG00000181555","SETD2",47046487,47046621,16,"ENST00000685505"
"ENSG00000181555","SETD2",47042561,47042700,17,"ENST00000685505"
"ENSG00000181555","SETD2",47037666,47037777,18,"ENST00000685505"
"ENSG00000181555","SETD2",47019760,47019840,19,"ENST00000685505"
"ENSG00000181555","SETD2",47017638,47017739,20,"ENST00000685505"
"ENSG00000181555","SETD2",47116623,47116754,2,"ENST00000685505"
"ENSG00000181555","SETD2",47113876,47114004,3,"ENST00000685505"
"ENSG00000181555","SETD2",47097955,47098081,7,"ENST00000685505"
"ENSG00000181555","SETD2",47088113,47088247,8,"ENST00000685505"
"ENSG00000181555","SETD2",47086195,47086314,9,"ENST00000685505"
"ENSG00000181555","SETD2",47083720,47084382,10,"ENST00000685505"
"ENSG00000181555","SETD2",47105997,47106120,4,"ENST00000685505"
"ENSG00000181555","SETD2",47103346,47103423,5,"ENST00000685505"
"ENSG00000181555","SETD2",47101458,47101555,6,"ENST00000685505"
"ENSG00000181555","SETD2",47067070,47067118,13,"ENST00000685505"
"ENSG00000181555","SETD2",47080801,47081083,11,"ENST00000685505"
"ENSG00000181555","SETD2",47016445,47017254,21,"ENST00000685505"
"ENSG00000181555","SETD2",47079512,47079611,12,"ENST00000685505"
"ENSG00000181555","SETD2",47120182,47122576,1,"ENST00000685505"
"ENSG00000181555","SETD2",47062163,47062346,14,"ENST00000692883"
"ENSG00000181555","SETD2",47056821,47057490,15,"ENST00000692883"
"ENSG00000181555","SETD2",47046487,47046621,16,"ENST00000692883"
"ENSG00000181555","SETD2",47042561,47042700,17,"ENST00000692883"
"ENSG00000181555","SETD2",47037666,47037777,18,"ENST00000692883"
"ENSG00000181555","SETD2",47019760,47019840,20,"ENST00000692883"
"ENSG00000181555","SETD2",47017638,47017739,21,"ENST00000692883"
"ENSG00000181555","SETD2",47116623,47116754,2,"ENST00000692883"
"ENSG00000181555","SETD2",47113876,47114004,3,"ENST00000692883"
"ENSG00000181555","SETD2",47097955,47098081,7,"ENST00000692883"
"ENSG00000181555","SETD2",47088113,47088247,8,"ENST00000692883"
"ENSG00000181555","SETD2",47086195,47086314,9,"ENST00000692883"
"ENSG00000181555","SETD2",47083720,47084382,10,"ENST00000692883"
"ENSG00000181555","SETD2",47105997,47106120,4,"ENST00000692883"
"ENSG00000181555","SETD2",47103346,47103423,5,"ENST00000692883"
"ENSG00000181555","SETD2",47101458,47101555,6,"ENST00000692883"
"ENSG00000181555","SETD2",47067070,47067118,13,"ENST00000692883"
"ENSG00000181555","SETD2",47080801,47081083,11,"ENST00000692883"
"ENSG00000181555","SETD2",47016445,47017254,22,"ENST00000692883"
"ENSG00000181555","SETD2",47079512,47079611,12,"ENST00000692883"
"ENSG00000181555","SETD2",47120182,47122576,1,"ENST00000692883"
"ENSG00000181555","SETD2",47028228,47028308,19,"ENST00000692883"
"ENSG00000181555","SETD2",47037666,47037777,17,"ENST00000690461"
"ENSG00000181555","SETD2",47019760,47019840,18,"ENST00000690461"
"ENSG00000181555","SETD2",47017638,47017739,19,"ENST00000690461"
"ENSG00000181555","SETD2",47116623,47116754,2,"ENST00000690461"
"ENSG00000181555","SETD2",47113876,47114004,3,"ENST00000690461"
"ENSG00000181555","SETD2",47097955,47098081,7,"ENST00000690461"
"ENSG00000181555","SETD2",47088113,47088247,8,"ENST00000690461"
"ENSG00000181555","SETD2",47086195,47086314,9,"ENST00000690461"
"ENSG00000181555","SETD2",47083720,47084382,10,"ENST00000690461"
"ENSG00000181555","SETD2",47067070,47067118,11,"ENST00000690461"
"ENSG00000181555","SETD2",47062163,47062346,12,"ENST00000690461"
"ENSG00000181555","SETD2",47056821,47057490,13,"ENST00000690461"
"ENSG00000181555","SETD2",47046487,47046621,14,"ENST00000690461"
"ENSG00000181555","SETD2",47042561,47042700,15,"ENST00000690461"
"ENSG00000181555","SETD2",47105997,47106120,4,"ENST00000690461"
"ENSG00000181555","SETD2",47103346,47103423,5,"ENST00000690461"
"ENSG00000181555","SETD2",47101458,47101555,6,"ENST00000690461"
"ENSG00000181555","SETD2",47016445,47017254,20,"ENST00000690461"
"ENSG00000181555","SETD2",47120182,47122799,1,"ENST00000690461"
"ENSG00000181555","SETD2",47041360,47041483,16,"ENST00000690461"
"ENSG00000181555","SETD2",47116623,47116754,2,"ENST00000685005"
"ENSG00000181555","SETD2",47113876,47114004,3,"ENST00000685005"
"ENSG00000181555","SETD2",47097955,47098081,7,"ENST00000685005"
"ENSG00000181555","SETD2",47086195,47086314,8,"ENST00000685005"
"ENSG00000181555","SETD2",47083720,47084382,9,"ENST00000685005"
"ENSG00000181555","SETD2",47067070,47067118,10,"ENST00000685005"
"ENSG00000181555","SETD2",47062163,47062346,11,"ENST00000685005"
"ENSG00000181555","SETD2",47056821,47057490,12,"ENST00000685005"
"ENSG00000181555","SETD2",47046487,47046621,13,"ENST00000685005"
"ENSG00000181555","SETD2",47042561,47042700,14,"ENST00000685005"
"ENSG00000181555","SETD2",47037666,47037777,15,"ENST00000685005"
"ENSG00000181555","SETD2",47019760,47019840,16,"ENST00000685005"
"ENSG00000181555","SETD2",47017638,47017739,17,"ENST00000685005"
"ENSG00000181555","SETD2",47105997,47106120,4,"ENST00000685005"
"ENSG00000181555","SETD2",47103346,47103423,5,"ENST00000685005"
"ENSG00000181555","SETD2",47101458,47101555,6,"ENST00000685005"
"ENSG00000181555","SETD2",47016445,47017254,18,"ENST00000685005"
"ENSG00000181555","SETD2",47120182,47124536,1,"ENST00000685005"
"ENSG00000181555","SETD2",47062163,47062346,13,"ENST00000445387"
"ENSG00000181555","SETD2",47056821,47057490,14,"ENST00000445387"
"ENSG00000181555","SETD2",47046487,47046621,15,"ENST00000445387"
"ENSG00000181555","SETD2",47042561,47042700,16,"ENST00000445387"
"ENSG00000181555","SETD2",47037666,47037777,17,"ENST00000445387"
"ENSG00000181555","SETD2",47019760,47019840,18,"ENST00000445387"
"ENSG00000181555","SETD2",47017638,47017739,19,"ENST00000445387"
"ENSG00000181555","SETD2",47116623,47116754,2,"ENST00000445387"
"ENSG00000181555","SETD2",47113876,47114004,3,"ENST00000445387"
"ENSG00000181555","SETD2",47097955,47098081,7,"ENST00000445387"
"ENSG00000181555","SETD2",47088113,47088247,8,"ENST00000445387"
"ENSG00000181555","SETD2",47086195,47086314,9,"ENST00000445387"
"ENSG00000181555","SETD2",47083720,47084382,10,"ENST00000445387"
"ENSG00000181555","SETD2",47067070,47067118,11,"ENST00000445387"
"ENSG00000181555","SETD2",47105997,47106120,4,"ENST00000445387"
"ENSG00000181555","SETD2",47103346,47103423,5,"ENST00000445387"
"ENSG00000181555","SETD2",47101458,47101555,6,"ENST00000445387"
"ENSG00000181555","SETD2",47120182,47123535,1,"ENST00000445387"
"ENSG00000181555","SETD2",47064555,47064630,12,"ENST00000445387"
"ENSG00000181555","SETD2",47016689,47017254,20,"ENST00000445387"
"ENSG00000181555","SETD2",47042561,47042700,2,"ENST00000479832"
"ENSG00000181555","SETD2",47046487,47047027,1,"ENST00000479832"
"ENSG00000181555","SETD2",47037665,47037777,3,"ENST00000479832"
"ENSG00000181555","SETD2",47067070,47067118,3,"ENST00000492397"
"ENSG00000181555","SETD2",47080801,47081083,2,"ENST00000492397"
"ENSG00000181555","SETD2",47083720,47083946,1,"ENST00000492397"
"ENSG00000181555","SETD2",47062160,47062346,4,"ENST00000492397"
"ENSG00000181555","SETD2",47116623,47116754,2,"ENST00000685399"
"ENSG00000181555","SETD2",47113876,47114004,3,"ENST00000685399"
"ENSG00000181555","SETD2",47097955,47098081,7,"ENST00000685399"
"ENSG00000181555","SETD2",47088113,47088247,8,"ENST00000685399"
"ENSG00000181555","SETD2",47086195,47086314,9,"ENST00000685399"
"ENSG00000181555","SETD2",47083720,47084382,10,"ENST00000685399"
"ENSG00000181555","SETD2",47105997,47106120,4,"ENST00000685399"
"ENSG00000181555","SETD2",47103346,47103423,5,"ENST00000685399"
"ENSG00000181555","SETD2",47101458,47101555,6,"ENST00000685399"
"ENSG00000181555","SETD2",47120182,47122515,1,"ENST00000685399"
"ENSG00000181555","SETD2",47079740,47081083,11,"ENST00000685399"
"ENSG00000181555","SETD2",47097955,47098451,1,"ENST00000484689"
"ENSG00000181555","SETD2",47088184,47088247,2,"ENST00000484689"
"ENSG00000181555","SETD2",47163428,47163576,1,"ENST00000412450"
"ENSG00000181555","SETD2",47126648,47126663,2,"ENST00000412450"
"ENSG00000181555","SETD2",47120483,47124548,3,"ENST00000412450"
"ENSG00000109220","CHIC2",54064182,54064298,1,"ENST00000510894"
"ENSG00000109220","CHIC2",54049251,54049305,2,"ENST00000510894"
"ENSG00000109220","CHIC2",54049039,54049110,3,"ENST00000510894"
"ENSG00000109220","CHIC2",54014063,54014119,4,"ENST00000510894"
"ENSG00000109220","CHIC2",54013837,54013896,5,"ENST00000510894"
"ENSG00000109220","CHIC2",53994803,54010145,6,"ENST00000510894"
"ENSG00000109220","CHIC2",54049251,54049305,2,"ENST00000263921"
"ENSG00000109220","CHIC2",54014063,54014119,4,"ENST00000263921"
"ENSG00000109220","CHIC2",54013837,54013896,5,"ENST00000263921"
"ENSG00000109220","CHIC2",54064182,54064605,1,"ENST00000263921"
"ENSG00000109220","CHIC2",54048955,54049110,3,"ENST00000263921"
"ENSG00000109220","CHIC2",54009789,54010145,6,"ENST00000263921"
"ENSG00000109220","CHIC2",54049251,54049305,2,"ENST00000512964"
"ENSG00000109220","CHIC2",54013837,54013896,4,"ENST00000512964"
"ENSG00000109220","CHIC2",54048955,54049110,3,"ENST00000512964"
"ENSG00000109220","CHIC2",54064182,54064300,1,"ENST00000512964"
"ENSG00000109220","CHIC2",54009825,54010145,5,"ENST00000512964"
"ENSG00000109220","CHIC2",54064182,54064308,1,"ENST00000509678"
"ENSG00000109220","CHIC2",54049251,54049305,2,"ENST00000509678"
"ENSG00000109220","CHIC2",54048831,54049110,3,"ENST00000509678"
"ENSG00000164256","PRDM9",23443586,23443624,1,"ENST00000635252"
"ENSG00000164256","PRDM9",23462672,23462807,2,"ENST00000635252"
"ENSG00000164256","PRDM9",23493471,23493615,3,"ENST00000635252"
"ENSG00000164256","PRDM9",23509920,23510027,4,"ENST00000635252"
"ENSG00000164256","PRDM9",23517881,23517930,5,"ENST00000635252"
"ENSG00000164256","PRDM9",23521023,23521179,6,"ENST00000635252"
"ENSG00000164256","PRDM9",23522304,23522405,7,"ENST00000635252"
"ENSG00000164256","PRDM9",23522614,23522885,8,"ENST00000635252"
"ENSG00000164256","PRDM9",23523291,23523358,9,"ENST00000635252"
"ENSG00000164256","PRDM9",23524334,23524527,10,"ENST00000635252"
"ENSG00000164256","PRDM9",23526233,23526498,11,"ENST00000635252"
"ENSG00000164256","PRDM9",23509920,23510027,4,"ENST00000502755"
"ENSG00000164256","PRDM9",23517881,23517930,5,"ENST00000502755"
"ENSG00000164256","PRDM9",23521023,23521179,6,"ENST00000502755"
"ENSG00000164256","PRDM9",23522304,23522405,7,"ENST00000502755"
"ENSG00000164256","PRDM9",23522614,23522885,8,"ENST00000502755"
"ENSG00000164256","PRDM9",23523291,23523358,9,"ENST00000502755"
"ENSG00000164256","PRDM9",23524334,23524527,10,"ENST00000502755"
"ENSG00000164256","PRDM9",23507155,23507327,1,"ENST00000502755"
"ENSG00000164256","PRDM9",23508950,23509102,2,"ENST00000502755"
"ENSG00000164256","PRDM9",23509470,23509593,3,"ENST00000502755"
"ENSG00000164256","PRDM9",23526233,23527773,11,"ENST00000502755"
"ENSG00000164256","PRDM9",23509920,23510027,4,"ENST00000296682"
"ENSG00000164256","PRDM9",23517881,23517930,5,"ENST00000296682"
"ENSG00000164256","PRDM9",23521023,23521179,6,"ENST00000296682"
"ENSG00000164256","PRDM9",23522304,23522405,7,"ENST00000296682"
"ENSG00000164256","PRDM9",23522614,23522885,8,"ENST00000296682"
"ENSG00000164256","PRDM9",23523291,23523358,9,"ENST00000296682"
"ENSG00000164256","PRDM9",23524334,23524527,10,"ENST00000296682"
"ENSG00000164256","PRDM9",23508950,23509102,2,"ENST00000296682"
"ENSG00000164256","PRDM9",23509470,23509593,3,"ENST00000296682"
"ENSG00000164256","PRDM9",23507609,23507712,1,"ENST00000296682"
"ENSG00000164256","PRDM9",23526233,23528093,11,"ENST00000296682"
"ENSG00000006468","ETV1",13986116,13986412,1,"ENST00000403527"
"ENSG00000006468","ETV1",13977427,13977480,2,"ENST00000403527"
"ENSG00000006468","ETV1",13939117,13939246,3,"ENST00000403527"
"ENSG00000006468","ETV1",13935708,13935896,4,"ENST00000403527"
"ENSG00000006468","ETV1",13931502,13931749,5,"ENST00000403527"
"ENSG00000006468","ETV1",13911239,13911307,6,"ENST00000403527"
"ENSG00000006468","ETV1",13909632,13909700,7,"ENST00000403527"
"ENSG00000006468","ETV1",13906430,13906599,8,"ENST00000403527"
"ENSG00000006468","ETV1",13900738,13900839,9,"ENST00000403527"
"ENSG00000006468","ETV1",13891229,13896087,10,"ENST00000403527"
"ENSG00000006468","ETV1",13977427,13977480,6,"ENST00000430479"
"ENSG00000006468","ETV1",13939117,13939246,7,"ENST00000430479"
"ENSG00000006468","ETV1",13935708,13935896,8,"ENST00000430479"
"ENSG00000006468","ETV1",13931502,13931749,9,"ENST00000430479"
"ENSG00000006468","ETV1",13911239,13911307,10,"ENST00000430479"
"ENSG00000006468","ETV1",13909632,13909700,11,"ENST00000430479"
"ENSG00000006468","ETV1",13906430,13906599,12,"ENST00000430479"
"ENSG00000006468","ETV1",13900738,13900839,13,"ENST00000430479"
"ENSG00000006468","ETV1",13891229,13896087,14,"ENST00000430479"
"ENSG00000006468","ETV1",13989563,13989666,1,"ENST00000430479"
"ENSG00000006468","ETV1",13989268,13989464,2,"ENST00000430479"
"ENSG00000006468","ETV1",13989008,13989139,3,"ENST00000430479"
"ENSG00000006468","ETV1",13988086,13988173,4,"ENST00000430479"
"ENSG00000006468","ETV1",13986638,13986685,5,"ENST00000430479"
"ENSG00000006468","ETV1",13977427,13977480,5,"ENST00000405192"
"ENSG00000006468","ETV1",13939117,13939246,6,"ENST00000405192"
"ENSG00000006468","ETV1",13935708,13935896,7,"ENST00000405192"
"ENSG00000006468","ETV1",13931502,13931749,8,"ENST00000405192"
"ENSG00000006468","ETV1",13909632,13909700,9,"ENST00000405192"
"ENSG00000006468","ETV1",13906430,13906599,10,"ENST00000405192"
"ENSG00000006468","ETV1",13900738,13900839,11,"ENST00000405192"
"ENSG00000006468","ETV1",13989008,13989139,2,"ENST00000405192"
"ENSG00000006468","ETV1",13988086,13988173,3,"ENST00000405192"
"ENSG00000006468","ETV1",13986638,13986685,4,"ENST00000405192"
"ENSG00000006468","ETV1",13989563,13989676,1,"ENST00000405192"
"ENSG00000006468","ETV1",13893030,13896087,12,"ENST00000405192"
"ENSG00000006468","ETV1",13977427,13977480,4,"ENST00000405358"
"ENSG00000006468","ETV1",13939117,13939246,5,"ENST00000405358"
"ENSG00000006468","ETV1",13935708,13935896,6,"ENST00000405358"
"ENSG00000006468","ETV1",13931502,13931749,7,"ENST00000405358"
"ENSG00000006468","ETV1",13911239,13911307,8,"ENST00000405358"
"ENSG00000006468","ETV1",13909632,13909700,9,"ENST00000405358"
"ENSG00000006468","ETV1",13906430,13906599,10,"ENST00000405358"
"ENSG00000006468","ETV1",13900738,13900839,11,"ENST00000405358"
"ENSG00000006468","ETV1",13988086,13988173,2,"ENST00000405358"
"ENSG00000006468","ETV1",13986638,13986685,3,"ENST00000405358"
"ENSG00000006468","ETV1",13988680,13988873,1,"ENST00000405358"
"ENSG00000006468","ETV1",13893268,13896087,12,"ENST00000405358"
"ENSG00000006468","ETV1",13939117,13939246,5,"ENST00000242066"
"ENSG00000006468","ETV1",13935708,13935896,6,"ENST00000242066"
"ENSG00000006468","ETV1",13931502,13931749,7,"ENST00000242066"
"ENSG00000006468","ETV1",13911239,13911307,8,"ENST00000242066"
"ENSG00000006468","ETV1",13909632,13909700,9,"ENST00000242066"
"ENSG00000006468","ETV1",13906430,13906599,10,"ENST00000242066"
"ENSG00000006468","ETV1",13900738,13900839,11,"ENST00000242066"
"ENSG00000006468","ETV1",13989563,13989666,1,"ENST00000242066"
"ENSG00000006468","ETV1",13989008,13989139,2,"ENST00000242066"
"ENSG00000006468","ETV1",13988086,13988173,3,"ENST00000242066"
"ENSG00000006468","ETV1",13986638,13986685,4,"ENST00000242066"
